baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00005599-RA	385.521365002943	2.44899559470267	0.436079608660799	4.27443878980493	1.91619337016178e-05	0.000717247956181522
Sm_t00017941-RA	977.092753756711	2.45057946657993	0.377619122408078	4.94037339709686	7.79731070377783e-07	4.49174866605925e-05
Sm_t00003271-RA	518.871160236073	2.45819366018386	0.222667203746243	8.41252608677209	4.01273545926957e-17	2.83421250155801e-14
Sm_t00016421-RA	47.5025047781876	2.47008769655685	0.524380795474696	3.59488317044558	0.000324537178958974	0.00798804010937657
Sm_t00015611-RA	18.4240274168676	2.47284997898776	0.538532311652403	3.50554634910426	0.000455671155263802	0.0105446978878354
Sm_t00011792-RA	2008.64748931094	2.47443588599646	0.386422119498203	4.88956452195341	1.01059294919858e-06	5.68065137014914e-05
Sm_t00006221-RA	338.920356241319	2.48019184796505	0.300610438060404	6.30447784911658	2.8916707333211e-10	4.08277764370016e-08
Sm_t00015467-RA	77.7133467612463	2.48778994795842	0.306462012399421	6.20889334068087	5.33590214737416e-10	6.99046212774945e-08
Sm_t00017053-RA	130.121558949517	2.51479131729738	0.303055513704003	6.3677815780716	1.91781757890118e-10	2.88471727493053e-08
Sm_t00018813-RA	659.606400460908	2.52821660456919	0.325605385984224	5.96801124371861	2.40162823235163e-09	2.74749652356002e-07
Sm_t00021035-RA	30.7386703927115	2.54174045627062	0.430512978409597	4.54513697473006	5.48995408579321e-06	0.000242348652510083
Sm_t00003109-RA	155.420365118241	2.54596462913532	0.269564527119719	7.27456483272523	3.47538937614846e-13	1.12915400831063e-10
Sm_t00000962-RA	2168.08440912123	2.54707719379948	0.603484446906793	3.25124732519	0.0011489985664432	0.0231294692836057
Sm_t00011981-RA	177.158172914121	2.54708622402112	0.246836907103243	7.94891755470123	1.88148209192854e-15	1.05395436494411e-12
Sm_t00006660-RA	21.1807951499843	2.55426333915319	0.555676508136124	3.54390245101162	0.000394251087410728	0.00941854252204012
Sm_t00012707-RA	923.804724515005	2.57726914764991	0.509061759894304	3.91360990867505	9.09264849003304e-05	0.00271027660037774
Sm_t00000173-RA	13.34842135936	2.58144746464094	0.666478356685216	2.99551732567946	0.00273979736222661	0.0479612156782018
Sm_t00006599-RA	263.378518310468	2.59027308088508	0.322870694038598	6.21076213453227	5.27282377234372e-10	6.96398554322957e-08
Sm_t00008555-RA	192.209211870368	2.6026488230684	0.374320795431645	5.39015958421911	7.03951434318281e-08	5.47162251220118e-06
Sm_t00007027-RA	46.1897687016963	2.60610808548544	0.54123416575444	3.73425813329461	0.000188269321292129	0.00506363431190502
Sm_t00018661-RA	784.147129217043	2.63463635426275	0.549770803556858	3.72816515719313	0.000192878964195334	0.00515715258156312
Sm_t00003007-RA	83.8230119048939	2.67476173275972	0.421521421141718	4.95766437468224	7.13456735572397e-07	4.16910239905525e-05
Sm_t00002814-RA	456.988724513344	2.68773541410991	0.525435669645442	4.00188935693843	6.28386839481457e-05	0.00199767988402667
Sm_t00016518-RA	14.693635677819	2.6992386697556	0.676896218994063	3.12343105254388	0.00178755740914958	0.0336098033699479
Sm_t00004110-RA	28.9478918035913	2.71254882601582	0.496702080944316	4.28334993477576	1.84100281425449e-05	0.000699826982133243
Sm_t00007029-RA	25.7593557579015	2.72497250948224	0.565688484714583	3.782952220712	0.00015497917258578	0.00432583618325772
Sm_t00004528-RA	11.4050726254534	2.73963679374671	0.650458491020242	3.31248930330231	0.000924696620637001	0.0192833075766984
Sm_t00003563-RA	29292.6635763671	2.77534385374706	0.373556921653245	5.8634808426338	4.53263165025428e-09	4.68997459607521e-07
Sm_t00004433-RA	21587.5574014641	2.78275336606786	0.348469249201734	6.30687893150522	2.84718366540182e-10	4.05723672319759e-08
Sm_t00019209-RA	21.9624356731647	2.80211288938621	0.59488788140804	3.72694243516699	0.000193816702483149	0.00517003666968596
Sm_t00008941-RA	14.7828329102875	2.80780510222053	0.590496291773001	3.76429984944769	0.000167016379237431	0.0045908309318309
Sm_t00012863-RA	953.078389873951	2.81014322930816	0.379998530252298	5.85566272540789	4.75111556483435e-09	4.85420580822227e-07
Sm_t00008885-RA	8177.4709338861	2.81513495902158	0.27698779161645	8.05138358628342	8.18632590394555e-16	4.9254394188739e-13
Sm_t00014356-RA	24.2280652249707	2.82051725826244	0.55436775946087	4.03255279570463	5.51742142319989e-05	0.00180343080522902
Sm_t00002913-RA	811.357734040862	2.82369683781008	0.594298510706007	3.76695683647361	0.000165249557721925	0.0045499645172757
Sm_t00005208-RA	781.147429380517	2.83297023990601	0.615067889191278	3.65483270938067	0.000257349730436551	0.00655429834622165
Sm_t00002823-RA	46.5964521639804	2.84659545596623	0.541160430004307	4.17915895282335	2.92589137548355e-05	0.00104463967900506
Sm_t00009303-RA	48.7878324348779	2.86903641179753	0.426511258484314	5.35516089285491	8.54803197118435e-08	6.58117437781468e-06
Sm_t00014830-RA	15117.5722291882	2.93367701830865	0.387891109090761	6.05499059726861	1.40425866817104e-09	1.66512277842618e-07
Sm_t00006382-RA	30.8712116757244	2.93444692570473	0.628952373836602	3.7354925801029	0.00018734810394046	0.00504721384496313
Sm_t00008578-RA	49.4960850656596	2.94227773448141	0.509497913524953	4.62666808225497	3.71595313973582e-06	0.000174467221835285
Sm_t00008980-RA	1702.09941627538	3.07059002590813	0.287290439891643	8.65183688968421	5.06770408895933e-18	4.33288699606023e-15
Sm_t00008978-RA	229.336565606783	3.09099865034055	0.626195877263535	4.00194051307351	6.28250959789608e-05	0.00199767988402667
Sm_t00005246-RA	37.1449816021143	3.09111994150864	0.539972508270679	4.64119914092434	3.46393090956077e-06	0.000163580109377368
Sm_t00007100-RA	608.874803300137	3.14835856987352	0.426440118438339	6.01106335693922	1.84310351519139e-09	2.15404436002044e-07
Sm_t00008813-RA	1446.09306727004	3.19821128541343	0.37567755581555	6.9559952277172	3.50081712411485e-12	8.36334914430084e-10
Sm_t00020314-RA	94.1505400455498	3.21499850036086	0.378474552370336	6.94894408062452	3.6803038025503e-12	8.5562180773083e-10
Sm_t00010162-RA	14.4718324376916	3.25191453886023	0.857052759459855	3.11172738133533	0.0018599617441686	0.034769940775626
Sm_t00005209-RA	19.4515853413374	3.29220472820383	0.634253685449159	4.26833109576127	1.96940864874002e-05	0.000733785401348204
Sm_t00009844-RA	32.22621652091	3.43221054600819	0.705438294911831	4.03608730422559	5.43499985204986e-05	0.00178007202815625
Sm_t00009098-RA	758.0091541997	3.63073066876604	0.400810274884892	7.5989336092762	2.9858090036942e-14	1.31093154770304e-11
Sm_t00006966-RA	38.7761228611465	3.63729358547902	0.428485326353485	7.12344950398834	1.05258826191111e-12	3.05344577049037e-10
Sm_t00006370-RA	9.55390327396406	3.70554556479999	0.825460440231889	3.78036961277438	0.000156595711991594	0.00434854246376657
Sm_t00014013-RA	17.7512898877231	3.74521576943786	0.721111765071064	4.382421591924	1.17367411377082e-05	0.000470773727856962
Sm_t00004432-RA	16843.2109784316	3.76132554096454	0.497548452148219	6.38395221058454	1.72574966707278e-10	2.64479276807521e-08
Sm_t00008989-RA	44.6021079580495	3.99541001781084	0.48028799055022	7.10076055389988	1.24072181036512e-12	3.43594403229178e-10
Sm_t00008717-RA	7.12934690670242	4.04216378958233	1.04979861283247	3.29316856330617	0.0009906506308962	0.0203867443223644
Sm_t00016587-RA	12.5236206720663	4.12781647948354	0.818943950596772	4.32607930848242	1.51786791690243e-05	0.000588490794989974
Sm_t00009544-RA	9.93068084025693	4.32898554596207	0.871568563515359	4.29568676830333	1.74153342102313e-05	0.000665675539400488
Sm_t00011838-RA	8.76443698478678	4.40626364732555	0.926844569812372	4.12287428959002	3.7417392396575e-05	0.00128508570715087
Sm_t00014616-RA	10.0387272178746	4.45536492738272	1.03173657806761	3.75131114826976	0.000175912229572073	0.00479478887482942
Sm_t00008462-RA	75.6268541761898	4.47436419220066	1.10113323651532	3.53214675865117	0.000412200524827885	0.00971871919568794
Sm_t00015547-RA	6.86344333821854	4.49292063143932	1.09262051303912	3.57664951811079	0.000348026290107967	0.0085017850869232
Sm_t00005723-RA	28.2352785735607	4.76670884183611	1.30309571795107	3.20905731193042	0.0013317094407116	0.0262225695325574
Sm_t00008976-RA	12.8528803882066	4.88229871055505	1.17127220149886	3.6689154793018	0.000243581585510495	0.00630438484702605
Sm_t00014989-RA	1.93827403805501	5.69687468274707	1.61694519130202	3.16143967664779	0.00156991331830512	0.0302171112036334
Sm_t00014852-RA	5.72570768555097	5.95006305204228	1.39840326847277	3.8365635814779	0.000124767904751678	0.00357469949328219
